trailingPE,averageDailyVolume10Day,bid,ask,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,navPrice,ytdReturn,beta3Year,fundInceptionDate,threeYearAverageReturn,fiveYearAverageReturn,quoteType,symbol,averageDailyVolume3Month,trailingThreeMonthReturns,epsTrailingTwelveMonths,netExpenseRatio,priceToBook,morningStarOverallRating,morningStarRiskRating,dividendRate
18.802992,,,,8.52,11.83,11.3738,10.68275,,,5.67766,,1706572800,,,MUTUALFUND,ESCWX,,7.74977,0.6073502,0.69,,0,0,0.03546
,0,,,23.25,30.59,27.9208,26.92955,,,17.30743,1.03,1061337600,,,MUTUALFUND,NYVTX,0,5.20121,,0.92,,3,5,0.177
,0,,,17.95,24.3,21.0372,20.5229,,,16.58875,1.03,1061337600,,,MUTUALFUND,NYVCX,0,4.97487,,1.75,,3,5,0.052
,0,,,23.29,30.63,27.9766,26.9879,,,17.05041,1.03,1061337600,,,MUTUALFUND,NYVRX,0,5.10977,,1.2,,3,5,0.137
,0,,,24.4,31.96,29.416,28.32015,,,17.54045,1.03,1061337600,,,MUTUALFUND,DNVYX,0,5.26506,,0.67,,3,5,0.221
,0,,,21.81,27.35,26.256,25.1448,0,,12.13331,0.83,1298851200,,,MUTUALFUND,OIEJX,0,5.429,,0.45,,3,2,0.36135
,0,,,21.33,26.78,25.6686,24.585,0,,11.736,0.83,1298851200,,,MUTUALFUND,OIEIX,0,5.29828,,0.95,,3,2,0.2704
,0,,,20.79,26.14,25.0054,23.95225,0,,11.27794,0.83,1298851200,,,MUTUALFUND,OINCX,0,5.13946,,1.45,,3,2,0.18245
,0,,,21.31,26.76,25.6412,24.5593,0,,11.70364,0.83,1298851200,,,MUTUALFUND,OIEPX,0,5.30445,,0.95,,2,2,0.27049
,0,,,21.8,27.33,26.2358,25.1246,0,,11.93345,0.83,1298851200,,,MUTUALFUND,OIEQX,0,5.36638,,0.7,,2,2,0.31447
,0,,,21.81,27.35,26.2562,25.1445,0,,11.92642,0.83,1298851200,,,MUTUALFUND,HLIEX,0,5.36297,,0.7,,3,2,0.31514
,0,,,21.2,26.63,25.509,24.43225,0,,11.50881,0.83,1298851200,,,MUTUALFUND,OIEFX,0,5.22191,,1.21,,3,2,0.22421
,0,,,21.84,27.37,26.2828,25.16915,0,,12.03941,0.83,1298851200,,,MUTUALFUND,OIERX,0,5.39752,,0.55,,3,2,0.34272
,0,,,9.32,11.22,10.9404,10.6629,,,9.20792,1.08,1212537600,,,MUTUALFUND,DFGEX,0,2.7959,,0.22,,4,4,0.38217
,,,,17.55,21.64,20.2364,19.95885,0,,,,,,,MUTUALFUND,JAJMX,,,,,,,,
,,,,98.4,114.81,110.6622,110.54525,,,5.5352,0.94,1553558400,,,MUTUALFUND,0P00011VHE.F,,-3.23993,,,,3,3,4.52
,,,,219.66,266.55,256.203,253.97125,,,4.82821,0.94,1553558400,,,MUTUALFUND,0P00011VHI.F,,-3.45478,,,,3,3,
,,,,1121.79,1369.29,1244.4218,1234.1869,,,-4.24197,0.95,1291852800,,,MUTUALFUND,0P000185D1.F,,2.80189,,,,3,3,
21.676514,0,,,14.61,17.49,16.4134,16.406,0.94,,5.64785,1.12,873158400,,,MUTUALFUND,CSEIX,0,1.47023,0.7722644,1.1,0.7663432,4,3,0.362
,,,,13.65,16.76,16.4162,15.95,,,7.79817,0.9,1662508800,,,MUTUALFUND,0P0000Y65Q,,2.8125,,,,3,3,
,0,,,36.2,43.79,40.9682,40.7423,,,3.88627,1.12,726192000,,,MUTUALFUND,DFREX,0,2.10703,,0.18,,4,3,0.37721
,0,,,20.18,25.63,23.0416,23.1236,,,1.33104,1.25,1073260800,,,MUTUALFUND,CNREX,0,0.89782,,2.55,,4,4,0.0083
21.963663,0,,,8.5,10.47,8.54,8.9906,0,,,,,,,MUTUALFUND,GARSX,0,,0.38882402,,,,,
,0,,,19.37,23.53,21.5308,21.58095,0,,1.97818,1.05,1114992000,,,MUTUALFUND,RRRZX,0,1.253,,0.54,,4,2,0.4078
21.981424,0,,,8.48,10.45,8.52,8.96775,0,,,,,,,MUTUALFUND,GARGX,0,,0.3876,,,,,
30.253506,0,,,15.08,19.59,16.9762,16.89425,1.5,,4.02873,1.11,757555200,,,MUTUALFUND,FREEX,0,1.34916,0.567207,1.03,0.8305905,3,2,0.0847
21.698542,0,,,15.73,18.82,17.699,17.6784,0.94,,5.90824,1.12,873158400,,,MUTUALFUND,CREFX,0,1.56232,0.83231395,0.75,0.8267716,4,3,0.405
,,,,154.2,200.22,195.0472,178.1031,,,21.65933,0.74,1715126400,,,MUTUALFUND,0P00012OMF.F,,8.63782,,,,5,3,
,,,,8.21,9.95,9.5326,9.43575,,,5.31893,,1662508800,,,MUTUALFUND,0P0001K8EK.SI,,2.08308,,,,0,0,0.2295
,,,,7.47,9.06,8.7384,8.62085,,,9.1828,0.9,1662508800,,,MUTUALFUND,0P0001P3ZN,,3.24633,,,,4,2,0.477
,,,,124.39,149.71,146.1242,141.8513,,,9.14404,0.99,1609718400,,,MUTUALFUND,0P000173K5,,2.77971,,,,2,4,
,,,,8.96,10.64,10.1886,10.0996,,,,,,,,MUTUALFUND,UTDRX,,,,,,,,
,,24.93,25.27,25.04,25.04,,,0,,,,,,,ETF,XAY6.HM,,,,,,,,
,,14.091,14.293,14.208,14.208,,,,,,,,,,ETF,B3FP.MU,,,,,,,,
,,137.77,139.14,137.43,138.31,,,0,,,,,,,ETF,FGM8.MU,,,,,,,,
,,,,11.58,14.27,13.9736,13.5468,,,8.44307,0.89,1662508800,,,MUTUALFUND,0P00015KI5,,3.01692,,,,3,3,
,,,,196.71,263.86,256.1464,234.74245,,,28.286,0.77,1715126400,,,MUTUALFUND,0P0000Q1P6,,7.61996,,,,5,2,
,0,,,8.24,9.14,8.6506,8.56645,,,2.09672,1.58,1412035200,,,MUTUALFUND,ROBNX,0,3.90405,,2.92,,5,5,0.37406
,0,,,8.24,9.15,8.65,8.5657,,,1.33939,1.59,1412035200,,,MUTUALFUND,ROBCX,0,3.63897,,3.92,,3,5,0.30237
,0,,,8.25,9.15,8.6538,8.57065,,,1.90633,1.59,1412035200,,,MUTUALFUND,ROBAX,0,3.83776,,3.17,,5,5,0.35628
,0,,,16.94,25.21,24.3838,21.52135,,,30.34934,1.11,1228780800,,,MUTUALFUND,FEMSX,0,11.48459,,0.01,,4,4,0.381
,0,,,8.09,12.14,11.7232,10.31275,,,32.94931,1.11,1535500800,,,MUTUALFUND,FHKFX,0,13.02644,,0.01,,3,4,0.248
,0,,,7.61,8.54,8.4532,8.1478,,,10.96612,1.01,1300320000,,,MUTUALFUND,FEDCX,0,4.99314,,0,,4,3,0.36516
,0,,,27.95,42.58,41.0842,35.85225,,,33.44349,1.11,1001635200,,,MUTUALFUND,JEMWX,0,13.52263,,0.74,,3,4,0.49279
,0,,,11.4131,16.2868,15.741388,13.941958,,,22.37492,1.04,1571616000,,,MUTUALFUND,0P0001GYZE.TO,0,12.72835,,,,4,2,0.02
,0,,,11.6765,16.7451,16.17801,14.295227,,,23.14217,1.04,1571616000,,,MUTUALFUND,0P0001GYZG.TO,0,12.96596,,,,4,2,0.085
,,,,1.2124,1.7723,1.69147,1.5202636,,,28.90681,0.86,1722384000,,,MUTUALFUND,0P00019KJX,,6.66492,,,,5,3,
,,,,76.28,102.72,100.1044,91.6114,,,21.53128,,1360713600,,,MUTUALFUND,0P0001D9F7.SW,,7.93495,,,,0,0,
19.14953,,,,35.42,52.82,50.904,44.91125,,,27.23673,1.04,1260748800,,,MUTUALFUND,0P00000RSY,,12.12487,2.6883166,,,2,4,0.23
,0,,,2.4592,3.4336,3.279178,2.9714944,,,15.41645,0.92,1140566400,,,MUTUALFUND,0P00007Y05.L,0,9.53448,,,,4,2,0.0545
22.579205,0,,,6.79,9,8.7812,8.19815,,,21.25,0.98,1151280000,,,MUTUALFUND,VREMX,0,3.31361,0.38752472,0.98,,1,1,0.11879
19.14607,,,,26.63,39.9,38.4742,33.818,,,27.245,1.04,1260748800,,,MUTUALFUND,0P000019CT,,12.12302,2.030704,,,2,4,
,4496,13.9,14.34,11.986,16.3106,14.137252,13.925093,,16.0698,,,1478044800,,,ETF,DEM.MI,4609,,,,,,,
,,44.072,44.77,43.865,44.185,,,0,,,,,,,ETF,JPJS.F,,,,,,,,
14.287079,19830,18.12,54.34,25.845,37.86,36.39222,32.80038,,36.86,23.71884,0.99,1496707200,0.19350281,0.0640414,ETF,NUEM,18282,7.71782,2.5400574,0.36,,,,
,,,,14.42,20.84,20.0632,18.0297,0,,26.80412,1,1646870400,,,MUTUALFUND,EAMAX,,8.9098,,1.15,,4,3,0.1669
,,,,23.37,33.75,32.6084,29.5446,,,19.57255,0.98,1574812800,,,MUTUALFUND,0P00000BSR,,5.631,,,,3,2,0.0347
,,,,28.12,42.61,41.14,36.10595,,,31.97523,1.04,1669766400,,,MUTUALFUND,0P00011X4O,,12.25395,,,,4,4,
,0,,,9.0483,12.8516,12.488822,11.177795,,,20.99569,0.89,1579651200,,,MUTUALFUND,0P0001J6W7.TO,0,12.00723,,,,0,0,0.23393
,7,35.4,36.155,25.14,35.215,27.1752,26.93565,,,,,,,,ETF,5GMB.MU,2,,,,,,,
,286,13.258,13.336,11.192,16.3106,13.170852,13.056403,,16.0698,,,1478044800,,,ETF,DEM.SW,652,,,,,,,
13.782237,106370,54.32,60.4,41.01,59.61,57.4935,51.92613,,57.94224,25.68102,0.95,1449532800,0.1941276,0.088932894,ETF,EMGF,140926,8.53614,4.167683,0.26,,,,
,,,,82.23,121.62,117.273,103.69865,,,25.47387,,1260748800,,,MUTUALFUND,0P0000YZV3.F,,11.5527,,,,0,0,
,0,,,16.13,23.59,22.8172,20.60705,0,,21.9193,1.07,1204502400,,,MUTUALFUND,SEMGX,0,8.54369,,1,,2,3,0.0283
23.96102,,,,13.07398,17.430147,16.912779,15.5003195,,,14.54078,1.1,1461283200,,,MUTUALFUND,0P00016M78.TO,,8.89009,0.70619285,,,3,3,0.28777
,,,,7.12,9.89,9.4602,8.8429,,,5.13699,1,1574812800,,,MUTUALFUND,0P0001IW3U.SW,,5.61927,,,,2,3,
,,,,8.34,11.64,11.2848,10.28635,,,18.35443,1.12,1434412800,,,MUTUALFUND,0P00015OQX,,8.4058,,0.89,,2,4,0.05055
,0,,,15.04,22.11,21.4074,19.04175,,,26.79659,1.13,1351641600,,,MUTUALFUND,CVMCX,0,9.00524,,2.03,,2,4,0.0623
,0,,,2.89,3.82,3.6656,3.5545,,,10,1.18,1318809600,,,MUTUALFUND,GPGIX,0,1.08108,,1.34,,3,3,0.0502
,0,,,2.82,3.72,3.5712,3.4653,,,9.93976,1.18,1318809600,,,MUTUALFUND,GPGOX,0,1.38889,,1.61,,3,3,0.0381
,0,,,8.54,11.41,11.2154,10.42395,,,27.9927,1.01,1134950400,,,MUTUALFUND,WINAX,0,6.62822,,1.11,,3,2,0.17891
,0,,,8.67,11.59,11.384,10.57875,,,28.30994,1.01,1134950400,,,MUTUALFUND,WINIX,0,6.68947,,0.86,,3,2,0.19048
15.865549,0,,,9.9,14.1,13.768,12.35665,,,29.86023,1.02,1485475200,,,MUTUALFUND,DWGAX,0,10.05551,0.87043947,1.22,,3,2,0.1237
15.877427,0,,,9.89,14.08,13.7542,12.34435,,,29.78431,1.02,1485475200,,,MUTUALFUND,CDWAX,0,9.98118,0.86915845,1.23,,3,2,0.1228
15.845831,0,,,9.76,13.88,13.5664,12.1755,,,29.1229,1.02,1485475200,,,MUTUALFUND,CDWCX,0,9.80404,0.85826993,2.01,,2,2,0.0715
15.876843,0,,,9.91,14.11,13.7824,12.3691,,,29.86881,1.02,1485475200,,,MUTUALFUND,DWGFX,0,10.05785,0.8710799,1.16,,3,2,0.1272
15.888729,0,,,9.89,14.09,13.7636,12.35375,,,30.29578,1.02,1485475200,,,MUTUALFUND,FDWGX,0,10.17317,0.86979896,0.77,,3,2,0.1621
15.866297,0,,,9.87,14.05,13.7272,12.32125,,,29.69785,1.02,1485475200,,,MUTUALFUND,RDWCX,0,9.94087,0.8678774,1.42,,3,2,0.1089
15.888729,0,,,9.9,14.1,13.7684,12.3572,,,30.23943,1.02,1485475200,,,MUTUALFUND,FWDGX,0,10.0697,0.86979896,0.83,,4,3,0.1568
15.877037,0,,,9.9,14.1,13.7688,12.358,,,30.16242,1.02,1485475200,,,MUTUALFUND,FWDDX,0,10.13625,0.87043947,0.89,,4,3,0.1521
15.857117,0,,,9.77,13.91,13.5906,12.1972,,,29.08814,1.02,1485475200,,,MUTUALFUND,DWGCX,0,9.80593,0.85955095,1.98,,2,2,0.0737
15.865922,0,,,9.89,14.08,13.7506,12.34035,,,29.65759,1.02,1485475200,,,MUTUALFUND,CDWEX,0,9.92963,0.86915845,1.39,,3,2,0.1104
15.857665,0,,,9.76,13.88,13.5658,12.1768,,,29.13669,1.03,1485475200,,,MUTUALFUND,RDWBX,0,9.77681,0.8576294,1.85,,2,2,0.0824
15.856752,0,,,9.79,13.93,13.6112,12.21795,,,29.23604,1.03,1485475200,,,MUTUALFUND,RDWAX,0,9.82489,0.860832,1.88,,2,2,0.0816
15.877037,0,,,9.9,14.1,13.773,12.3622,,,30.16825,1.03,1485475200,,,MUTUALFUND,DWGHX,0,10.1392,0.87043947,0.88,,3,2,0.1528
15.877623,0,,,9.88,14.07,13.739,12.33105,,,30.20619,1.02,1485475200,,,MUTUALFUND,RDWHX,0,10.14957,0.86851794,0.93,,3,2,0.1482
15.877037,0,,,9.9,14.1,13.7732,12.36265,,,30.21727,1.03,1485475200,,,MUTUALFUND,RDWFX,0,10.15128,0.87043947,0.82,,3,2,0.1574
15.877037,0,,,9.9,14.1,13.7718,12.3608,,,30.26836,1.03,1485475200,,,MUTUALFUND,RDWGX,0,10.16525,0.87043947,0.77,,3,2,0.1621
15.877427,0,,,9.89,14.08,13.755,12.34555,,,30.01567,1.02,1485475200,,,MUTUALFUND,CDWFX,0,10.04159,0.86915845,1.21,,3,2,0.1446
15.85567,0,,,9.83,13.99,13.6716,12.2704,,,29.62794,1.02,1485475200,,,MUTUALFUND,RDEGX,0,9.95064,0.8646749,1.56,,3,2,0.1003
15.877427,0,,,9.89,14.08,13.7538,12.34415,,,29.88598,1.02,1485475200,,,MUTUALFUND,RDWEX,0,10.00373,0.86915845,1.12,,3,2,0.1323
26.728952,0,,,7.53,9.2,8.968,8.6754,0,,9.59903,1.09,1221436800,,,MUTUALFUND,DRLAX,0,3.44037,0.3393324,1.3,,4,4,0.2015
19.404345,0,,,11.26,15.55,15.2052,13.99085,,,27.89518,1.06,1214784000,,,MUTUALFUND,HDVAX,0,6.62438,0.7900293,0.97,,3,2,0.2369
19.41555,0,,,9.8,13.55,13.2476,12.1791,,,28.21012,1.06,1214784000,,,MUTUALFUND,HDVTX,0,6.6343,0.6881082,0.66,,3,2,0.27619
19.434196,0,,,11.47,15.88,15.5248,14.26705,,,28.32226,1.05,1214784000,,,MUTUALFUND,HDVFX,0,6.77263,0.8057961,0.54,,3,2,0.29099
19.434196,0,,,11.47,15.87,15.5214,14.26485,,,28.2392,1.06,1214784000,,,MUTUALFUND,HDVVX,0,6.70352,0.8057961,0.55,,3,2,0.29064
19.346712,0,,,11.25,15.46,15.1166,13.941,,,27.19595,1.06,1214784000,,,MUTUALFUND,HDVCX,0,6.4311,0.7872138,1.79,,2,2,0.10001
19.42879,0,,,11.43,15.8,15.451,14.20385,,,28.27356,1.06,1214784000,,,MUTUALFUND,HDVYX,0,6.73144,0.8024175,0.65,,3,3,0.27272
19.431135,0,,,11.41,15.78,15.433,14.18695,,,28.21369,1.06,1214784000,,,MUTUALFUND,HDVIX,0,6.74079,0.8012913,0.64,,3,2,0.27856
19.384823,0,,,11.23,15.48,15.139,13.94015,,,27.60373,1.06,1214784000,,,MUTUALFUND,HDVRX,0,6.50177,0.7872138,1.26,,3,2,0.16041
19.4076,0,,,11.33,15.64,15.293,14.07085,,,27.89916,1.06,1214784000,,,MUTUALFUND,HDVSX,0,6.58263,0.7945341,0.96,,3,3,0.22937
15.97614,0,,,16.41,23.54,20.226,19.74985,,,2.71605,1.17,1567468800,,,MUTUALFUND,WWSYX,0,4.62777,1.279408,0.79,,3,3,0.2018
15.968043,0,,,16.39,23.5,20.1994,19.72995,,,2.61728,1.17,1567468800,,,MUTUALFUND,WHGSX,0,4.63243,1.2781779,0.9,,2,3,0.1768
15.953191,0,,,16.09,23.02,19.726,19.3168,,,1.95881,1.17,1567468800,,,MUTUALFUND,WHGCX,0,4.37018,1.248653,1.79,,2,3,0.0541
15.966926,0,,,16.34,23.42,20.1212,19.66155,,,2.526,1.18,1567468800,,,MUTUALFUND,WHGAX,0,4.59828,1.273257,1.04,,3,3,0.1546
20.46451,23220,35.8,53.74,32.68,36.73,35.8042,35.0807,0,35.82278,8.63117,0.04,1258416000,0.0487864,0.0163652,ETF,MNA,33042,2.16158,1.7488815,0.77,,,,
16.286398,0,,,17.44,26.67,22.5884,21.4789,,,2.05817,1.28,1051747200,,,MUTUALFUND,ABSAX,0,7.59434,1.4226596,1.22,,3,4,0.3023
16.263935,0,,,16.01,24.52,20.6492,19.6809,,,1.40982,1.27,1051747200,,,MUTUALFUND,ASVCX,0,7.35975,1.3010381,1.96,,2,4,0.1056
16.291624,0,,,18.03,27.51,23.368,22.21465,,,2.07702,1.28,1051747200,,,MUTUALFUND,AVPAX,0,7.61861,1.4713082,1.15,,3,4,0.3077
16.30036,0,,,19.24,29.28,24.9882,23.7303,,,2.3539,1.28,1051747200,,,MUTUALFUND,AASRX,0,7.73174,1.5729713,0.77,,3,4,0.4102
16.293797,0,,,19.25,29.29,24.9996,23.7432,,,2.39351,1.28,1051747200,,,MUTUALFUND,AVFIX,0,7.72514,1.5742188,0.8,,3,4,0.4009
16.29395,0,,,18.79,28.62,24.381,23.16075,,,2.28595,1.28,1051747200,,,MUTUALFUND,ABSYX,0,7.70241,1.5349257,0.87,,3,4,0.3835
16.28279,0,,,17.7,27,22.9154,21.7934,,,1.98325,1.28,1051747200,,,MUTUALFUND,AASSX,0,7.57787,1.4432417,1.3,,3,4,0.2586
,0,,,6.98,10.45,10.0618,8.91515,,,23.08642,1.26,1609286400,,,MUTUALFUND,POLEX,0,13.16686,,1,,2,5,0.02532
24.19176,15850,69.48,77.87,51.6,79.055,74.08322,69.03997,0,74.5449,17.90897,2.04,1461024000,0.2432121,-0.0494343,ETF,IBUY,15119,10.72523,3.0427427,0.65,,,,
2.5892453,0,,,34.2,52.38,44.4908,41.8965,0.29,,3.35352,1.22,804729600,,,MUTUALFUND,FSOAX,0,6.2994,17.592,1.09,0.93453145,3,4,0.397
2.8166213,0,,,37.26,56.38,48.41,45.6196,0.29,,3.18308,1.22,804729600,,,MUTUALFUND,FASPX,0,6.24725,17.592,1.34,1.0165979,3,4,0.207
2.99568,0,,,39.5,59.6,51.4566,48.42185,0.29,,3.55125,1.22,804729600,,,MUTUALFUND,FASOX,0,6.36269,17.592,0.84,1.0812253,3,4,0.468
2.0316055,0,,,26.96,42.44,34.9346,32.96775,0.29,,2.77123,1.22,804729600,,,MUTUALFUND,FVCSX,0,6.08643,17.592,1.84,0.7332636,2,4,0.174
18.220337,0,,,33.79,45.16,44.011,41.34825,,,13.7657,1.01,1023926400,,,MUTUALFUND,QRSVX,0,7.45763,2.4511073,0.94,,5,1,0.31479
18.216604,0,,,33.7,45.02,43.8722,41.2245,,,13.72751,1.01,1023926400,,,MUTUALFUND,QRSAX,0,7.43079,2.443375,0.88,,5,1,0.33196
18.22447,0,,,33.76,45.14,43.9974,41.3209,,,13.86037,1.01,1023926400,,,MUTUALFUND,QRSIX,0,7.48728,2.4500027,0.8,,5,1,0.37724
13.056573,0,,,11.3,16.82,13.8034,13.13125,2.68,,1.1611,0.78,1054512000,,,MUTUALFUND,RSQCX,0,8.31391,1.0645978,2.24,0.7313095,2,1,0.2506
13.077086,0,,,12.38,18.53,15.2118,14.42625,2.68,,1.99336,0.78,1054512000,,,MUTUALFUND,RSEIX,0,8.55728,1.1722795,1.13,0.80654496,3,1,0.422
13.068753,0,,,12.49,18.65,15.3228,14.54465,2.68,,1.77632,0.78,1054512000,,,MUTUALFUND,RSEFX,0,8.48527,1.1814439,1.49,0.8123323,3,1,0.3633
13.0772505,0,,,12.5,18.69,15.3532,14.5634,2.68,,1.97368,0.78,1054512000,,,MUTUALFUND,RYSEX,0,8.61948,1.183735,1.22,0.8144368,3,1,0.4066
25.111948,0,,,20.57,32.03,26.4534,25.0083,1.39,,6.95338,1.14,954460800,,,MUTUALFUND,TRSSX,0,6.61058,1.0787693,0.66,0.8846581,4,1,0.1792
,,,,10.7586,15.3564,14.6505,13.400575,0,,,,,,,MUTUALFUND,WPSAAX,,,,,,,,
31.357794,0,,,47.82,68.1,64.9936,59.5814,,,10.76218,1.22,1016409600,,,MUTUALFUND,PNSCX,0,9.20502,2.0808225,1.96,,5,3,
31.421492,0,,,64.58,92.57,88.3316,80.7161,,,11.72614,1.22,1016409600,,,MUTUALFUND,PLKGX,0,9.51675,2.825773,0.81,,5,3,0.132
31.399902,0,,,59.82,85.55,81.6354,74.6813,,,11.38156,1.22,1016409600,,,MUTUALFUND,PNSAX,0,9.40297,2.61211,1.21,,5,3,0.001
31.411707,0,,,63.63,91.12,86.9532,79.4901,,,11.60292,1.22,1016409600,,,MUTUALFUND,PSYGX,0,9.48795,2.7820837,0.96,,5,3,0.076
31.386389,0,,,56.12,80.15,76.4832,70.01695,,,11.18192,1.22,1016409600,,,MUTUALFUND,PSGRX,0,9.34473,2.4478765,1.46,,5,3,0.038
,0,,,46.51,60.11,57.57,56.19735,,,23.71623,1.07,1067817600,,,MUTUALFUND,PNSBX,0,10.21495,,2,,4,3,
,,,,8.4598,12.0824,11.526866,10.549041,,,,,,,,MUTUALFUND,GAADLX,,,,,,,,
31.907291,1713770,137.91,137.93,99.85,145.6,140.7442,133.80615,0.315,142.64626,12.67356,1.24,995328000,0.2240317,0.098825395,ETF,IWP,1021304,2.76297,4.317195,0.23,1.2283862,,,
49.567398,0,,,33.55,47.77,43.4526,42.39925,,,5.96957,1.39,1159747200,,,MUTUALFUND,BMGKX,0,0.74507,0.86286557,0.71,,2,4,
49.446236,0,,,20.65,29.51,25.923,25.70605,,,5.08436,1.38,1159747200,,,MUTUALFUND,BMGCX,0,0.45378,0.5155094,1.8,,3,4,
49.525383,0,,,28.18,40.17,36.1522,35.4482,,,5.67725,1.39,1159747200,,,MUTUALFUND,BMGAX,0,0.65023,0.71821755,1.05,,3,4,
49.52454,0,,,29.58,42.16,38.0282,37.2426,,,5.6964,1.39,1159747200,,,MUTUALFUND,CMGSX,0,0.66947,0.75558496,1.05,,3,4,
49.554207,0,,,33.33,47.46,43.1314,42.10095,,,5.89239,1.38,1159747200,,,MUTUALFUND,CMGIX,0,0.72804,0.85663766,0.8,,3,4,
49.502193,0,,,27.3,38.94,34.919,34.2907,,,5.51918,1.38,1159747200,,,MUTUALFUND,BMRRX,0,0.61724,0.69390863,1.3,,3,4,
,,,,420.0009,644.2603,614.397,551.4613,0,,,,,,,MUTUALFUND,QCGRIX,,,,,,,,
,,,,417.264,639.9292,610.27057,547.8178,0,,,,,,,MUTUALFUND,QCGRPX,,,,,,,,
,,,,421.6534,647.2767,617.26044,553.82043,0,,,,,,,MUTUALFUND,QCGRFX,,,,,,,,
,,,,6.93,7.97,7.6602,7.4135,,,0.91076,0.65,1459900800,,,MUTUALFUND,0P00019E6I.TW,,8.0996,,,,0,0,0.30756
,,,,8.51,10.58,10.3454,9.80795,,,11.79144,1.19,1419552000,,,MUTUALFUND,0P00019E5S,,5.59357,,,,0,0,0.29
,,,,7.12,8.34,7.9182,7.64165,,,-0.50012,0.69,1435881600,,,MUTUALFUND,0P00019E6A.TW,,6.72808,,,,0,0,0.28759
,0,,,2.707,2.8835,2.86633,2.8129804,,,4.89194,,1223856000,,,MUTUALFUND,0P0000HO71.F,0,1.62376,,,,0,0,
,,,,6.93,7.97,7.6602,7.4135,,,0.91076,0.65,1459900800,,,MUTUALFUND,0P00019E6J.TW,,8.0996,,,,0,0,0.34258
,,,,7.12,8.34,7.9182,7.64165,,,-0.50012,0.69,1435881600,,,MUTUALFUND,0P00019E6B.TW,,6.72808,,,,0,0,0.28759
,0,,,2.9834,3.1994,3.178082,3.1126235,,,5.41631,,1223856000,,,MUTUALFUND,0P0000HO74.L,0,1.79928,,,,0,0,
,,,,409.3428,627.5219,598.44415,537.32825,0,,,,,,,MUTUALFUND,QCGRRX,,,,,,,,
,,,,8.51,10.58,10.3454,9.80795,,,11.79144,1.19,1419552000,,,MUTUALFUND,0P00019E5T,,5.59357,,,,0,0,0.34
,,,,2.9495,3.1593,3.138838,3.075371,,,5.33414,,1223856000,,,MUTUALFUND,0P0000HO7B,,1.76559,,,,0,0,
40.07613,13980570,286.26,286.28,172.45,305.99,286.867,249.40845,1.103,288.2354,21.87613,1.18,913766400,0.34537047,0.2024055,ETF,XLK,10215087,11.4884,7.145151,0.08,1.9172442,,,
7.7441764,2301,5150,5325,3664.4,5620.54,5280.073,4734.5566,1.103,288.2354,,,913766400,,,ETF,XLK.MX,1807,,677.154,0.08,35.110977,,,
38.872677,6180,19.29,32.15,24.324,27.03,26.01304,25.662384,,,,,,,,EQUITY,XLKI,4595,,0.6610453,,,,,
30.05951,2529620,50.02,50.15,30.6,53.75,50.5114,43.4758,0,51.18,27.90119,1.31,1525996800,0.3900885,0.16237141,ETF,AIQ,2017149,13.06141,1.667692,0.68,,,,
,804,42.72,43.6,34.99,47.31,39.003845,39.003845,0,,,,,,,ETF,7GXY.MU,440,,,,,,,
,120,40.59,40.66,19.32,43.41,39.8434,31.79065,,56.7247,,,1624233600,,,ETF,CHPS-U.TO,376,,,,,,,
31.259613,27520,0,0,799,1477,1371.08,1152.535,0,1366.94,17.58929,0,1721692800,,,ETF,223A.T,28983,16.8071,44.2104,,,,,
36.115986,6050,26.56,26.82,16.01,29.37,26.8672,23.347034,0,27.4773,,0,1740009600,,,ETF,MTRX.TO,4201,19.68026,0.73845416,,,,,
42.405987,22510,56.86,56.91,27.21,60.75,55.7207,44.239277,,56.7247,37.47311,2.03,1624233600,0.5100447,,ETF,CHPS.TO,18247,19.30389,1.3420275,,,,,
,638,921.5,0,639,1000,916.9348,842.45215,0,51.18,,,1525996800,,,ETF,AIQ.MX,446,,,0.68,,,,
,3391,19.29,19.31,12.842,20.965,19.50556,17.09519,0,22.96341,,,1725926400,,,ETF,QAIU.DE,5317,,,,,,,
31.72238,92640,81.09,83.55,61.59,89.59,86.0482,81.47925,0,86.7526,16.65428,0.68,1415664000,0.2565917,0.124075204,ETF,HACK,81593,0.64228,2.602264,0.6,,,,
,0,0,1490,76.0823,1606.18,1597,1547.0544,,86.7526,,,1415664000,,,ETF,HACKUS.MX,0,,,0.6,,,,
,0,,,15.64,21.43,20.365,19.30985,0,,,,,,,MUTUALFUND,QWVOX,0,,,,,,,
25.940222,0,,,17.5,21.37,20.879,20.2216,0,,10.37397,1.07,894326400,,,MUTUALFUND,PGRQX,0,3.73355,0.81417966,0.82,0.8361708,4,3,0.37407
25.940748,0,,,17.37,21.23,20.7312,20.0777,0,,9.94329,1.07,894326400,,,MUTUALFUND,PURAX,0,3.60994,0.80838066,1.38,0.830232,3,3,0.28643
25.940186,0,,,17.5,21.38,20.8868,20.22875,0,,10.27976,1.07,894326400,,,MUTUALFUND,PURZX,0,3.69469,0.81456625,0.97,0.8365666,4,3,0.35141
25.940397,0,,,17.45,21.33,20.8308,20.17535,0,,10.00583,1.07,894326400,,,MUTUALFUND,PUREX,0,3.61832,0.8122466,1.31,0.83419114,3,3,0.29906
